ticker,date,open,high,low,close,volume,adjusted_close
STK010,2022-10-07,161.98,161.98,158.09,159.08,900300,159.08
STK010,2022-10-10,158.85,162.86,158.85,161.59,923270,161.59
STK010,2022-10-11,161.53,166.04,161.1,162.81,990135,162.81
STK010,2022-10-12,162.46,165.34,161.57,163.3,1108237,163.3
STK010,2022-10-13,168.15,168.15,162.42,163.47,1455755,163.47
STK010,2022-10-14,164.63,166.71,162.82,164.8,1307223,164.8
STK010,2022-10-17,164.32,169.75,163.46,166.65,921157,166.65
STK010,2022-10-18,166.11,173.19,166.11,171.96,1503314,171.96
STK010,2022-10-19,171.33,179.55,171.33,176.46,1013656,176.46
STK010,2022-10-20,177.17,177.17,168.59,172.46,1493444,172.46
STK010,2022-10-21,173.48,173.48,167.0,167.96,1370107,167.96
STK010,2022-10-24,167.37,167.37,162.1,163.2,1225396,163.2
STK010,2022-10-25,168.27,168.27,155.84,157.65,990636,157.65
STK010,2022-10-26,157.66,157.66,148.83,151.43,1458461,151.43
STK010,2022-10-27,153.16,156.95,153.16,155.71,1300624,155.71
STK010,2022-10-28,155.17,160.16,155.17,159.01,1394413,159.01
STK010,2022-10-31,160.61,166.42,160.61,164.31,1528877,164.31
STK010,2022-11-01,164.74,166.57,163.53,165.25,1464120,165.25
STK010,2022-11-02,163.6,165.33,162.78,164.14,889199,164.14
STK010,2022-11-03,166.51,171.01,165.47,169.15,1491609,169.15
STK010,2022-11-04,168.86,168.86,163.19,165.63,1476243,165.63
STK010,2022-11-07,165.57,166.5,164.2,165.16,1442177,165.16
STK010,2022-11-08,166.88,166.94,164.68,165.51,1231314,165.51
STK010,2022-11-09,163.97,164.01,160.25,162.62,1283413,162.62
STK010,2022-11-10,161.79,168.91,161.79,167.58,1158019,167.58
STK010,2022-11-11,166.69,166.69,160.09,162.56,1394680,162.56
STK010,2022-11-14,165.34,165.34,160.25,161.36,1406049,161.36
STK010,2022-11-15,163.4,167.35,163.4,165.07,1587316,165.07
STK010,2022-11-16,166.79,169.85,166.79,168.44,1507483,168.44
STK010,2022-11-17,168.07,168.44,163.99,165.74,1491192,165.74
STK010,2022-11-18,165.35,165.35,159.49,161.87,1192039,161.87
STK010,2022-11-21,162.11,165.96,162.11,164.64,1276979,164.64
STK010,2022-11-22,162.58,171.76,162.58,169.97,980569,169.97
STK010,2022-11-23,167.63,173.33,167.63,172.13,1446920,172.13
STK010,2022-11-24,173.53,174.97,170.34,172.62,817292,172.62
STK010,2022-11-25,173.67,173.71,170.21,171.83,1362379,171.83
STK010,2022-11-28,168.69,170.66,165.61,167.94,1020890,167.94
STK010,2022-11-29,171.17,171.33,168.73,170.31,978886,170.31
STK010,2022-11-30,172.6,172.6,163.48,166.31,978564,166.31
STK010,2022-12-01,163.86,167.7,163.86,166.58,1415359,166.58
STK010,2022-12-02,166.61,166.61,160.71,162.12,1092945,162.12
STK010,2022-12-05,159.78,162.32,159.28,160.63,902256,160.63
STK010,2022-12-06,159.13,159.13,153.26,154.14,1600347,154.14
STK010,2022-12-07,154.13,156.51,152.59,154.96,937740,154.96
STK010,2022-12-08,155.3,155.3,152.12,153.17,1042838,153.17
STK010,2022-12-09,153.83,157.68,153.83,157.12,1231944,157.12
STK010,2022-12-12,158.72,158.72,154.53,156.75,1468839,156.75
STK010,2022-12-13,156.36,156.36,152.29,153.2,999028,153.2
STK010,2022-12-14,151.12,153.53,151.12,152.55,1314862,152.55
STK010,2022-12-15,149.07,152.67,149.07,151.09,1129902,151.09
STK010,2022-12-16,149.53,160.45,149.53,158.17,1384348,158.17
STK010,2022-12-19,158.24,167.01,158.24,164.34,1618824,164.34
STK010,2022-12-20,163.45,170.17,163.45,166.68,1138110,166.68
STK010,2022-12-21,167.88,169.42,165.85,167.62,1523476,167.62
STK010,2022-12-22,169.05,172.83,167.78,170.42,1563355,170.42
STK010,2022-12-23,169.52,170.02,167.86,169.0,960063,169.0
STK010,2022-12-26,169.97,169.97,161.14,162.58,1031155,162.58
STK010,2022-12-27,165.47,170.19,163.55,166.94,1031396,166.94
STK010,2022-12-28,165.53,171.89,165.53,168.27,1482292,168.27
STK010,2022-12-29,170.2,170.2,158.69,161.46,1417028,161.46
STK010,2022-12-30,160.86,160.86,152.11,154.54,1483365,154.54
STK010,2023-01-02,154.42,155.1,152.37,154.07,1210262,154.07
STK010,2023-01-03,154.3,155.6,152.1,154.31,1167841,154.31
STK010,2023-01-04,154.33,154.33,145.88,147.88,1323859,147.88
STK010,2023-01-05,149.08,149.08,140.68,142.21,1304465,142.21
STK010,2023-01-06,138.84,142.53,138.84,140.95,1132743,140.95
STK010,2023-01-09,140.07,140.35,137.86,139.06,1088859,139.06
STK010,2023-01-10,139.36,144.92,139.36,142.1,1088498,142.1
STK010,2023-01-11,143.95,143.95,142.0,143.09,1102713,143.09
STK010,2023-01-12,144.28,144.28,141.66,142.98,1388898,142.98
STK010,2023-01-13,140.95,145.94,140.95,144.82,1119993,144.82
STK010,2023-01-16,142.56,150.55,142.56,148.71,1048710,148.71
STK010,2023-01-17,146.23,151.93,146.23,151.24,944738,151.24
STK010,2023-01-18,154.34,155.39,150.04,152.98,931668,152.98
STK010,2023-01-19,152.55,154.51,149.74,152.55,1350775,152.55
STK010,2023-01-20,151.99,156.46,151.99,154.32,1483645,154.32
STK010,2023-01-23,154.65,160.33,154.65,159.4,1569405,159.4
STK010,2023-01-24,158.45,160.24,157.42,158.64,1514769,158.64
STK010,2023-01-25,157.55,158.08,154.35,156.18,1435308,156.18
STK010,2023-01-26,155.34,156.41,154.22,155.36,981335,155.36
STK010,2023-01-27,158.95,158.95,152.28,153.7,1499551,153.7
STK010,2023-01-30,153.95,153.95,147.77,151.05,895220,151.05
STK010,2023-01-31,152.1,153.98,151.31,152.76,1028571,152.76
STK010,2023-02-01,152.36,154.99,149.84,152.74,1308450,152.74
STK010,2023-02-02,153.19,156.59,152.45,154.09,1483613,154.09
STK010,2023-02-03,151.45,154.23,151.45,153.53,1113898,153.53
STK010,2023-02-06,151.59,154.27,150.63,152.4,1402732,152.4
STK010,2023-02-07,152.46,152.46,149.97,150.75,1037191,150.75
STK010,2023-02-08,153.7,154.28,149.36,151.84,1341249,151.84
STK010,2023-02-09,153.13,153.24,148.22,150.54,1031783,150.54
STK010,2023-02-10,152.68,152.68,150.55,151.48,1354701,151.48
STK010,2023-02-13,149.8,154.06,149.8,153.16,1006262,153.16
STK010,2023-02-14,153.68,153.68,146.93,148.65,1395769,148.65
STK010,2023-02-15,147.05,149.22,145.37,147.4,1319100,147.4
STK010,2023-02-16,147.66,147.66,142.57,144.25,1400544,144.25
STK010,2023-02-17,143.6,149.32,143.6,148.2,1411049,148.2
STK010,2023-02-20,148.04,152.73,148.04,149.88,860921,149.88
STK010,2023-02-21,151.09,151.09,145.22,146.61,1518444,146.61
STK010,2023-02-22,146.65,147.19,141.72,143.92,895251,143.92
STK010,2023-02-23,145.33,145.75,141.4,143.18,1301269,143.18
STK010,2023-02-24,143.8,143.8,138.85,140.64,1498287,140.64
STK010,2023-02-27,139.85,139.85,137.83,138.69,1501494,138.69
STK010,2023-02-28,141.88,141.88,129.32,129.94,1669030,129.94
STK010,2023-03-01,128.85,132.27,128.85,131.32,1295377,131.32
STK010,2023-03-02,130.6,130.8,127.24,128.84,967770,128.84
STK010,2023-03-03,126.16,132.55,126.16,130.58,1010299,130.58
STK010,2023-03-06,133.12,133.12,129.0,130.37,873078,130.37
STK010,2023-03-07,130.49,130.49,126.6,127.89,1334520,127.89
STK010,2023-03-08,128.78,133.94,128.78,132.96,1329817,132.96
STK010,2023-03-09,133.7,134.84,132.02,133.38,952458,133.38
STK010,2023-03-10,135.28,135.28,131.46,132.56,886201,132.56
STK010,2023-03-13,129.7,132.73,129.7,131.74,1512810,131.74
STK010,2023-03-14,130.34,133.28,129.81,130.95,1263893,130.95
STK010,2023-03-15,130.58,131.61,129.06,130.42,1189494,130.42
STK010,2023-03-16,131.42,135.03,131.42,133.29,1020120,133.29
STK010,2023-03-17,133.29,134.64,133.07,134.03,842699,134.03
STK010,2023-03-20,130.81,133.49,130.15,131.65,1400667,131.65
STK010,2023-03-21,132.8,133.9,130.03,132.03,1250871,132.03
STK010,2023-03-22,131.25,132.87,131.2,131.9,1457858,131.9
STK010,2023-03-23,131.78,134.82,131.26,133.1,1088275,133.1
STK010,2023-03-24,134.9,138.27,134.9,137.16,1036631,137.16
STK010,2023-03-27,138.31,140.58,137.87,139.6,1466675,139.6
STK010,2023-03-28,140.62,140.62,135.3,136.56,1088713,136.56
STK010,2023-03-29,137.47,139.77,135.38,137.59,1291430,137.59
STK010,2023-03-30,138.27,141.1,137.49,138.9,1491100,138.9
STK010,2023-03-31,138.79,146.96,138.79,145.63,1593697,145.63
STK010,2023-04-03,144.88,149.68,144.88,148.16,1050809,148.16
STK010,2023-04-04,149.69,153.5,146.92,150.36,1344894,150.36
STK010,2023-04-05,153.12,153.45,149.99,151.46,919660,151.46
STK010,2023-04-06,150.65,151.68,147.83,149.24,1520176,149.24
STK010,2023-04-07,150.68,152.15,148.27,149.93,998916,149.93
STK010,2023-04-10,152.05,152.05,149.82,150.54,1273893,150.54
STK010,2023-04-11,148.65,151.33,145.64,148.92,986662,148.92
STK010,2023-04-12,148.79,152.71,147.32,149.86,1403235,149.86
STK010,2023-04-13,149.82,152.82,149.82,151.43,1547899,151.43
STK010,2023-04-14,151.3,152.24,149.14,150.66,1310668,150.66
STK010,2023-04-17,150.15,153.72,148.45,150.87,963845,150.87
STK010,2023-04-18,150.2,151.64,149.64,150.47,1401666,150.47
STK010,2023-04-19,150.79,153.87,150.79,152.87,887491,152.87
STK010,2023-04-20,153.14,160.88,153.14,159.08,1235735,159.08
STK010,2023-04-21,163.75,163.75,156.02,157.68,1511507,157.68
STK010,2023-04-24,159.4,161.04,157.13,158.97,1286840,158.97
STK010,2023-04-25,160.06,162.39,159.93,160.77,1331521,160.77
STK010,2023-04-26,158.82,164.52,158.82,162.43,1118698,162.43
STK010,2023-04-27,160.06,164.93,160.06,163.63,1449222,163.63
STK010,2023-04-28,162.32,164.4,162.05,163.27,1295580,163.27
STK010,2023-05-01,163.87,165.89,162.8,164.45,1014440,164.45
STK010,2023-05-02,164.97,168.39,163.59,165.99,870585,165.99
STK010,2023-05-03,165.51,165.51,163.18,164.36,1008695,164.36
STK010,2023-05-04,166.29,168.5,165.15,167.17,1432019,167.17
STK010,2023-05-05,164.36,166.4,161.67,163.95,1503381,163.95
STK010,2023-05-08,165.84,165.84,158.8,162.0,1540242,162.0
STK010,2023-05-09,160.35,166.28,160.35,165.61,1496427,165.61
STK010,2023-05-10,168.95,169.25,164.97,166.66,1443682,166.66
STK010,2023-05-11,169.26,170.11,166.61,168.02,1517298,168.02
STK010,2023-05-12,166.34,172.98,166.34,171.13,1252331,171.13
STK010,2023-05-15,171.19,171.71,168.44,170.71,1104285,170.71
STK010,2023-05-16,172.43,173.74,169.63,171.18,1265844,171.18
STK010,2023-05-17,165.65,174.05,165.65,172.56,1027441,172.56
STK010,2023-05-18,168.41,170.1,166.33,168.73,1208220,168.73
STK010,2023-05-19,169.18,171.08,167.4,169.4,1278897,169.4
STK010,2023-05-22,167.62,171.52,167.62,170.4,998957,170.4
STK010,2023-05-23,171.74,174.11,170.68,172.57,1474812,172.57
STK010,2023-05-24,169.79,171.76,166.87,168.92,1073368,168.92
STK010,2023-05-25,172.25,172.25,167.47,169.07,1471571,169.07
STK010,2023-05-26,170.12,176.02,170.12,174.28,1089105,174.28
STK010,2023-05-29,175.98,175.98,168.67,172.2,1116576,172.2
STK010,2023-05-30,170.74,172.24,169.58,170.98,1364376,170.98
STK010,2023-05-31,171.17,171.17,163.05,164.68,1554910,164.68
STK010,2023-06-01,164.86,164.86,161.66,163.01,906860,163.01
STK010,2023-06-02,163.31,163.31,154.83,156.56,1077216,156.56
STK010,2023-06-05,158.43,158.43,148.79,150.0,1393190,150.0
STK010,2023-06-06,149.54,153.19,149.54,151.51,1057757,151.51
STK010,2023-06-07,149.88,154.49,149.88,153.15,1541818,153.15
STK010,2023-06-08,154.49,154.65,151.53,153.48,885189,153.48
STK010,2023-06-09,152.73,152.73,143.12,145.26,1520250,145.26
STK010,2023-06-12,144.95,146.99,143.19,145.33,1412113,145.33
STK010,2023-06-13,143.54,150.79,143.54,149.19,1289896,149.19
STK010,2023-06-14,146.05,149.58,146.05,147.69,1235874,147.69
STK010,2023-06-15,147.29,152.52,147.29,151.75,1189053,151.75
STK010,2023-06-16,151.66,152.51,148.65,150.72,1496298,150.72
STK010,2023-06-19,151.29,153.22,151.29,152.54,1160616,152.54
STK010,2023-06-20,153.3,162.36,153.3,159.79,1205760,159.79
STK010,2023-06-21,158.8,160.09,155.96,158.62,1221240,158.62
STK010,2023-06-22,156.0,159.17,156.0,157.67,1385381,157.67
STK010,2023-06-23,159.03,159.91,155.5,157.92,885923,157.92
STK010,2023-06-26,156.52,157.67,154.36,156.36,1489377,156.36
STK010,2023-06-27,153.91,162.16,153.91,160.67,1330343,160.67
STK010,2023-06-28,158.63,158.63,153.52,154.97,1040426,154.97
STK010,2023-06-29,155.63,155.63,148.21,150.91,1073146,150.91
STK010,2023-06-30,150.54,151.55,148.32,150.08,1102048,150.08
STK010,2023-07-03,148.94,154.93,148.94,153.92,1501314,153.92
STK010,2023-07-04,156.48,158.08,155.75,156.58,1266237,156.58
STK010,2023-07-05,157.85,157.85,152.66,155.04,945131,155.04
STK010,2023-07-06,156.61,156.84,152.44,154.24,1125209,154.24
STK010,2023-07-07,151.45,151.45,148.05,148.94,1429574,148.94
STK010,2023-07-10,147.49,149.02,146.22,147.69,865162,147.69
STK010,2023-07-11,147.33,147.33,143.9,146.04,948686,146.04
STK010,2023-07-12,145.39,151.24,145.39,148.38,1572297,148.38
STK010,2023-07-13,147.81,147.81,144.81,145.72,1485407,145.72
STK010,2023-07-14,144.23,144.23,142.1,143.29,1385299,143.29
STK010,2023-07-17,143.4,143.4,137.04,138.23,1663675,138.23
STK010,2023-07-18,139.7,139.7,135.6,136.53,870114,136.53
STK010,2023-07-19,135.72,135.72,131.64,132.21,1077596,132.21
STK010,2023-07-20,130.84,138.41,130.84,137.51,1244971,137.51
STK010,2023-07-21,135.67,137.97,135.67,136.82,897010,136.82
STK010,2023-07-24,139.15,139.15,131.61,132.79,1400736,132.79
STK010,2023-07-25,132.98,135.61,131.67,133.32,1256032,133.32
STK010,2023-07-26,133.84,133.84,127.68,128.37,1120254,128.37
STK010,2023-07-27,129.99,132.28,129.99,131.66,1101775,131.66
STK010,2023-07-28,130.03,135.77,130.03,133.62,1401426,133.62
STK010,2023-07-31,134.6,135.24,133.99,134.57,1456266,134.57
STK010,2023-08-01,132.91,132.91,127.87,129.29,1547564,129.29
STK010,2023-08-02,130.53,133.18,129.66,131.84,1452651,131.84
STK010,2023-08-03,132.99,132.99,125.43,127.37,1286033,127.37
STK010,2023-08-04,128.47,129.0,126.39,127.66,1411561,127.66
STK010,2023-08-07,128.57,128.57,125.01,125.91,1406860,125.91
STK010,2023-08-08,125.42,129.32,125.42,128.27,1305444,128.27
STK010,2023-08-09,127.36,130.79,125.95,128.35,901623,128.35
STK010,2023-08-10,128.18,134.03,128.18,133.04,1639125,133.04
STK010,2023-08-11,131.99,131.99,129.28,130.36,972988,130.36
STK010,2023-08-14,131.44,132.11,128.14,130.75,1043171,130.75
STK010,2023-08-15,133.41,133.41,125.82,126.94,1066685,126.94
STK010,2023-08-16,127.59,130.23,125.91,127.82,872456,127.82
STK010,2023-08-17,127.85,129.07,126.78,127.58,1025638,127.58
STK010,2023-08-18,129.0,129.0,124.84,127.19,1076422,127.19
STK010,2023-08-21,128.26,128.53,126.03,127.19,1250865,127.19
STK010,2023-08-22,127.46,127.46,125.41,126.0,1391184,126.0
STK010,2023-08-23,127.69,127.69,122.94,123.8,1407452,123.8
STK010,2023-08-24,123.35,123.35,120.63,121.55,1575451,121.55
STK010,2023-08-25,121.08,121.73,119.13,120.73,1052763,120.73
STK010,2023-08-28,120.31,123.19,120.31,122.68,1402101,122.68
STK010,2023-08-29,121.57,128.5,121.57,126.46,1638341,126.46
STK010,2023-08-30,125.38,129.3,124.12,126.96,877166,126.96
STK010,2023-08-31,126.94,129.67,126.78,128.16,879788,128.16
STK010,2023-09-01,129.84,130.22,125.59,127.75,1213587,127.75
STK010,2023-09-04,128.57,128.57,124.17,125.94,1355059,125.94
STK010,2023-09-05,126.09,126.09,123.06,123.83,1305735,123.83
STK010,2023-09-06,122.93,123.02,118.02,120.6,1347021,120.6
STK010,2023-09-07,123.01,123.01,118.56,120.4,1067891,120.4
STK010,2023-09-08,122.6,122.6,120.1,120.7,925433,120.7
STK010,2023-09-11,120.18,122.72,119.22,121.3,852946,121.3
STK010,2023-09-12,121.89,127.36,121.89,125.44,1658157,125.44
STK010,2023-09-13,126.09,126.09,123.09,123.69,1096403,123.69
STK010,2023-09-14,120.98,124.29,120.98,122.92,1257138,122.92
STK010,2023-09-15,124.4,126.66,124.32,125.47,1203130,125.47
STK010,2023-09-18,126.06,132.62,126.06,130.57,1205231,130.57
STK010,2023-09-19,131.77,131.77,128.61,129.88,1177688,129.88
STK010,2023-09-20,132.22,133.3,130.64,132.34,1090043,132.34
STK010,2023-09-21,132.1,133.43,131.43,132.23,1371963,132.23
STK010,2023-09-22,133.02,133.02,128.46,130.18,1231776,130.18
STK010,2023-09-25,131.29,131.29,123.36,125.77,1087345,125.77
STK010,2023-09-26,126.58,128.63,126.11,127.42,1306933,127.42
STK010,2023-09-27,129.57,130.31,125.43,127.83,1360813,127.83
STK010,2023-09-28,126.98,132.7,126.98,130.31,1416602,130.31
STK010,2023-09-29,129.05,130.61,127.12,128.65,1376603,128.65
STK010,2023-10-02,127.23,131.53,127.23,130.24,1063500,130.24
STK010,2023-10-03,132.13,134.12,132.13,133.37,1190807,133.37
STK010,2023-10-04,133.09,133.09,129.18,130.81,1439778,130.81
STK010,2023-10-05,132.09,132.09,129.44,130.89,1345215,130.89
STK010,2023-10-06,128.46,136.91,128.46,135.55,1081065,135.55
STK010,2023-10-09,135.15,135.94,133.74,134.63,874464,134.63
STK010,2023-10-10,133.91,133.91,129.38,130.5,1129922,130.5
STK010,2023-10-11,130.1,133.29,130.1,131.76,1120839,131.76
STK010,2023-10-12,135.92,135.92,126.09,127.31,1085203,127.31
STK010,2023-10-13,127.46,129.51,125.9,128.08,1218117,128.08
STK010,2023-10-16,128.45,128.45,123.51,125.01,1144350,125.01
STK010,2023-10-17,122.41,126.75,122.41,124.58,1382261,124.58
STK010,2023-10-18,125.67,125.67,120.6,121.68,949283,121.68
STK010,2023-10-19,122.17,129.38,122.17,126.9,1556322,126.9
STK010,2023-10-20,126.69,131.47,126.69,130.01,1271354,130.01
STK010,2023-10-23,131.57,131.57,128.81,129.79,1176186,129.79
STK010,2023-10-24,131.64,136.11,131.64,134.56,1242692,134.56
STK010,2023-10-25,134.46,134.46,129.73,131.43,1159017,131.43
STK010,2023-10-26,131.06,133.24,131.06,132.26,860155,132.26
STK010,2023-10-27,133.45,134.75,132.25,133.41,1506241,133.41
STK010,2023-10-30,135.89,137.85,134.84,136.39,1505434,136.39
STK010,2023-10-31,134.34,136.6,134.23,135.42,844535,135.42
STK010,2023-11-01,138.23,138.23,135.78,136.52,1470571,136.52
STK010,2023-11-02,137.55,137.55,133.58,135.11,1372130,135.11
STK010,2023-11-03,135.4,139.84,134.56,137.21,1272223,137.21
STK010,2023-11-06,135.81,139.17,135.66,137.26,933575,137.26
STK010,2023-11-07,135.58,135.58,128.38,130.39,1516620,130.39
STK010,2023-11-08,131.97,131.97,127.69,129.3,1398073,129.3
STK010,2023-11-09,128.56,129.96,127.76,129.03,868387,129.03
STK010,2023-11-10,129.97,129.97,124.23,126.53,1369896,126.53
STK010,2023-11-13,128.01,131.26,128.01,130.34,981222,130.34
STK010,2023-11-14,128.22,134.12,128.22,132.1,1245909,132.1
STK010,2023-11-15,134.93,134.93,130.53,131.1,1109917,131.1
STK010,2023-11-16,128.89,136.78,128.89,134.37,1176646,134.37
STK010,2023-11-17,134.9,135.4,133.31,134.23,1090337,134.23
STK010,2023-11-20,130.82,133.2,130.82,132.01,1368745,132.01
STK010,2023-11-21,130.86,133.21,130.86,132.32,1322541,132.32
STK010,2023-11-22,131.8,131.83,127.76,130.06,1236897,130.06
STK010,2023-11-23,130.05,131.08,127.25,129.71,1436471,129.71
STK010,2023-11-24,129.39,129.39,124.99,127.21,1302244,127.21
STK010,2023-11-27,127.65,127.65,121.43,122.32,1080966,122.32
STK010,2023-11-28,121.93,121.93,112.82,114.66,1484101,114.66
STK010,2023-11-29,113.32,118.22,113.32,117.0,1426911,117.0
STK010,2023-11-30,118.48,119.27,118.25,118.86,949890,118.86
STK010,2023-12-01,118.67,118.67,109.1,110.24,1646216,110.24
STK010,2023-12-04,110.1,110.1,101.87,103.29,1449751,103.29
STK010,2023-12-05,100.47,104.26,100.47,103.29,1229392,103.29
STK010,2023-12-06,103.62,109.18,103.62,107.68,1455821,107.68
STK010,2023-12-07,109.42,109.42,104.71,105.7,987913,105.7
STK010,2023-12-08,104.27,104.27,100.7,101.54,1091410,101.54
STK010,2023-12-11,103.55,103.55,95.05,96.42,1160404,96.42
STK010,2023-12-12,97.12,97.93,96.6,97.15,1525542,97.15
STK010,2023-12-13,97.76,98.64,97.22,97.81,1085147,97.81
STK010,2023-12-14,98.1,98.48,97.18,98.0,1403374,98.0
STK010,2023-12-15,97.34,98.97,97.25,98.25,1115265,98.25
STK010,2023-12-18,98.55,99.02,97.36,98.17,1061263,98.17
STK010,2023-12-19,96.57,99.2,96.57,98.43,1381301,98.43
STK010,2023-12-20,99.6,99.6,94.99,95.54,1507805,95.54
STK010,2023-12-21,96.15,96.51,93.15,94.91,1523188,94.91
STK010,2023-12-22,93.37,94.06,91.94,92.65,1137361,92.65
STK010,2023-12-25,92.42,92.42,90.23,90.95,1288531,90.95
STK010,2023-12-26,92.24,92.24,88.74,89.63,972677,89.63
STK010,2023-12-27,91.46,91.46,88.63,90.01,888641,90.01
STK010,2023-12-28,87.62,92.55,87.62,90.82,884825,90.82
STK010,2023-12-29,89.32,94.18,89.32,92.95,993693,92.95
STK011,2021-01-04,116.29,119.72,115.9,117.88,946414,117.88
STK011,2021-01-05,119.74,123.82,119.74,122.43,1413881,122.43
STK011,2021-01-06,122.26,122.26,119.81,120.94,968857,120.94
STK011,2021-01-07,122.09,124.14,119.98,121.57,1430593,121.57
STK011,2021-01-08,120.2,123.33,120.2,121.74,1123707,121.74
STK011,2021-01-11,121.73,122.11,117.83,120.31,1399899,120.31
STK011,2021-01-12,120.88,125.5,120.71,123.03,1106829,123.03
STK011,2021-01-13,123.91,123.91,120.35,121.47,1170155,121.47
STK011,2021-01-14,122.66,122.66,119.09,120.75,1310316,120.75
STK011,2021-01-15,120.28,126.92,120.28,126.23,1153753,126.23
STK011,2021-01-18,125.2,129.52,125.2,128.13,974453,128.13
STK011,2021-01-19,128.17,129.1,126.9,127.99,1387262,127.99
STK011,2021-01-20,131.46,131.46,126.3,127.67,986604,127.67
STK011,2021-01-21,128.49,128.49,125.74,127.09,1466834,127.09
STK011,2021-01-22,127.7,127.7,121.44,122.89,1120958,122.89
STK011,2021-01-25,122.18,126.75,122.18,125.47,1118142,125.47
STK011,2021-01-26,125.42,125.42,118.58,120.04,1394942,120.04
STK011,2021-01-27,121.0,121.36,119.02,120.19,1361344,120.19
STK011,2021-01-28,119.68,125.14,119.68,124.55,996004,124.55
STK011,2021-01-29,122.95,124.08,121.87,122.78,1493421,122.78
STK011,2021-02-01,123.43,124.44,122.16,123.32,1079845,123.32
STK011,2021-02-02,124.38,124.38,120.89,122.25,1380509,122.25
STK011,2021-02-03,122.31,124.94,121.37,123.36,1301209,123.36
STK011,2021-02-04,122.7,123.77,120.21,121.51,913273,121.51
STK011,2021-02-05,121.83,121.83,114.89,116.42,1046147,116.42
STK011,2021-02-08,116.66,118.38,115.19,116.58,1093039,116.58
STK011,2021-02-09,117.08,119.12,116.24,117.72,1305214,117.72
STK011,2021-02-10,117.78,118.68,116.38,117.6,1234464,117.6
STK011,2021-02-11,116.84,116.84,113.12,114.8,981223,114.8
STK011,2021-02-12,113.87,117.12,113.06,115.0,1091030,115.0
STK011,2021-02-15,114.17,118.39,114.17,116.85,1328008,116.85
STK011,2021-02-16,117.0,118.51,116.37,117.4,1450669,117.4
STK011,2021-02-17,118.56,120.37,117.78,119.05,1484615,119.05
STK011,2021-02-18,116.29,121.61,116.29,120.61,907892,120.61
STK011,2021-02-19,122.63,124.07,122.59,123.25,1065996,123.25
STK011,2021-02-22,123.57,123.57,121.75,122.32,1479084,122.32
STK011,2021-02-23,119.69,122.05,118.98,120.51,1281726,120.51
STK011,2021-02-24,119.79,121.07,117.71,119.05,1249755,119.05
STK011,2021-02-25,117.79,119.89,117.26,118.41,861336,118.41
STK011,2021-02-26,118.4,118.86,114.64,116.99,1130479,116.99
STK011,2021-03-01,117.69,117.69,114.04,115.51,1214563,115.51
STK011,2021-03-02,118.54,118.54,116.46,117.0,1020184,117.0
STK011,2021-03-03,117.31,120.36,117.31,119.42,1031665,119.42
STK011,2021-03-04,119.81,119.81,117.61,118.23,1513702,118.23
STK011,2021-03-05,117.56,120.96,117.56,119.01,1208798,119.01
STK011,2021-03-08,117.18,123.08,117.18,120.76,1301491,120.76
STK011,2021-03-09,121.5,121.5,119.32,120.35,1272587,120.35
STK011,2021-03-10,120.08,121.19,119.17,119.85,1379478,119.85
STK011,2021-03-11,118.75,121.87,118.29,119.67,1352502,119.67
STK011,2021-03-12,118.33,122.95,118.33,122.25,1137562,122.25
STK011,2021-03-15,122.8,124.04,121.87,123.04,1440389,123.04
STK011,2021-03-16,123.14,123.14,119.92,121.1,1373418,121.1
STK011,2021-03-17,122.95,122.95,117.23,119.27,931338,119.27
STK011,2021-03-18,118.41,118.41,116.43,116.99,1582508,116.99
STK011,2021-03-19,115.24,115.77,114.01,114.57,1370655,114.57
STK011,2021-03-22,115.25,118.38,115.25,117.88,1150731,117.88
STK011,2021-03-23,117.03,119.98,116.69,118.28,1356482,118.28
STK011,2021-03-24,117.21,121.05,117.21,120.28,970865,120.28
STK011,2021-03-25,119.12,123.01,119.12,122.06,1530682,122.06
STK011,2021-03-26,123.08,123.08,119.32,120.79,958151,120.79
STK011,2021-03-29,121.58,124.56,121.09,122.73,1270255,122.73
STK011,2021-03-30,122.13,122.49,119.43,120.58,1329286,120.58
STK011,2021-03-31,119.45,122.31,119.45,121.02,1502553,121.02
STK011,2021-04-01,117.82,125.34,117.82,124.05,1299005,124.05
STK011,2021-04-02,123.35,123.74,121.21,122.46,964544,122.46
STK011,2021-04-05,120.58,120.58,115.29,116.44,1279030,116.44
STK011,2021-04-06,116.48,119.24,116.48,117.83,891105,117.83
STK011,2021-04-07,119.83,122.48,119.83,121.19,1415111,121.19
STK011,2021-04-08,121.61,123.52,120.94,122.23,1292107,122.23
STK011,2021-04-09,118.66,123.71,118.66,122.48,949537,122.48
STK011,2021-04-12,122.61,122.61,118.09,119.58,1518180,119.58
STK011,2021-04-13,119.96,121.76,119.96,120.99,1495393,120.99
STK011,2021-04-14,122.23,122.23,117.75,119.2,1102303,119.2
STK011,2021-04-15,120.43,123.47,120.43,122.41,1184539,122.41
STK011,2021-04-16,121.66,125.64,121.66,124.66,1501492,124.66
STK011,2021-04-19,124.85,128.86,124.85,127.13,1279610,127.13
STK011,2021-04-20,127.64,130.46,126.25,128.39,983489,128.39
STK011,2021-04-21,127.17,129.3,127.12,128.23,1487083,128.23
STK011,2021-04-22,129.62,129.76,126.41,128.16,1225589,128.16
STK011,2021-04-23,129.42,129.42,125.93,127.28,1272183,127.28
